objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14712385,159244,RUA PROF MANOEL FERREIRA,029,Gávea                     ,4,RESIDENCIAL,APARTAMENTO,85.5,105.5,1393333.3275,1694908.91,COMPRA E VENDA,2026,01,3
14712386,067520,ETR DA CANOA,031,São Conrado               ,11,RESIDENCIAL,CASA,100,206.454545,1174294.194545,1174294.194545,COMPRA E VENDA,2026,01,3
14712387,072447,ETR DA GAVEA,031,São Conrado               ,2,RESIDENCIAL,APARTAMENTO,100,151,1415095.01,1415095.01,COMPRA E VENDA,2026,01,2
14712388,077891,AVN NIEMEYER,031,São Conrado               ,4,RESIDENCIAL,APARTAMENTO,100,108,1073382.75,1073382.75,COMPRA E VENDA,2026,01,3
14712389,095851,RUA JULIETA NIEMEYER,031,São Conrado               ,2,RESIDENCIAL,CASA,100,197,1437755.95,1437755.95,COMPRA E VENDA,2026,01,3
14712390,151662,AVN PREF MENDES DE MORAIS,031,São Conrado               ,5,RESIDENCIAL,APARTAMENTO,100,365,7810995.708,7810995.708,COMPRA E VENDA,2026,01,2
14712391,151696,AVN ALMTE ALVARO ALBERTO,031,São Conrado               ,4,RESIDENCIAL,APARTAMENTO,91.6675,137,1621853.745,1764914.785,COMPRA E VENDA,2026,01,3
14712392,060210,PRC DA BANDEIRA,032,Praça da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,47,209384.995,209384.995,COMPRA E VENDA,2026,01,3
14712393,061556,RUA MARIZ E BARROS,032,Praça da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,60.5,382236.985,382236.985,COMPRA E VENDA,2026,01,3
14712394,079129,RUA PEREIRA DE ALMEIDA,032,Praça da Bandeira         ,3,RESIDENCIAL,CASA,100,173,660424.89,660424.89,COMPRA E VENDA,2026,01,3
14712395,084236,RUA JOAQUIM PALHARES,032,Praça da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,60,275399.98,275399.98,COMPRA E VENDA,2026,01,3
14712396,038349,RUA SAO MIGUEL,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,76,259574.99,259574.99,COMPRA E VENDA,2026,01,3
14712397,047704,RUA SANTA CAROLINA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,89.5,273157.83,273157.83,COMPRA E VENDA,2026,01,2
14712398,061556,RUA MARIZ E BARROS,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,46,264207.385,264207.385,COMPRA E VENDA,2026,01,1
14712399,064592,RUA ALMTE COCHRANE,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,124.666666,657505.416666,657505.416666,COMPRA E VENDA,2026,01,1
14712400,064907,RUA ALZIRA BRANDAO,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,61,302636.235,302636.235,COMPRA E VENDA,2026,01,1
14712401,066357,RUA BARAO DE ITAPAGIPE,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,73.5,374180.62,374180.62,COMPRA E VENDA,2026,01,1
14712402,066381,RUA BARAO DE MESQUITA,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,100,75.25,461699.4375,461699.4375,COMPRA E VENDA,2026,01,2
14712403,067017,RUA BOM PASTOR,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,77.75,100.5,653135.2775,824843.0175,COMPRA E VENDA,2026,01,1
14712404,067850,RUA CARLOS DE VASCONCELOS,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,100,80,508666.565,508666.565,COMPRA E VENDA,2026,01,3
14712405,068486,RUA CLOVIS BEVILAQUA,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,69.443333,107,391930.01,676954.38,COMPRA E VENDA,2026,01,3
14712406,069922,RUA DONA DELFINA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,201.5,1322343.75,1322343.75,COMPRA E VENDA,2026,01,1
14712407,071464,RUA FELIX DA CUNHA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,83,420446.235,420446.235,COMPRA E VENDA,2026,01,2
14712408,072421,RUA GARIBALDI,033,Tijuca                    ,5,RESIDENCIAL,APARTAMENTO,84,114.6,684676.808,752068.816,COMPRA E VENDA,2026,01,2
14712409,072637,RUA GAL ROCA,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,83.333333,53.333333,214059.996666,261309.99,COMPRA E VENDA,2026,01,3
14712410,083451,BLV VINTE E OITO DE SETEMBRO,036,Vila Isabel               ,7,RESIDENCIAL,APARTAMENTO,100,71.142857,367786.5,367786.5,COMPRA E VENDA,2026,01,3
14712411,083550,RUA VISC DE ABAETE,036,Vila Isabel               ,4,RESIDENCIAL,APARTAMENTO,100,72.25,428497.8925,428497.8925,COMPRA E VENDA,2026,01,1
14712412,086538,RUA ENGEN GAMA LOBO,036,Vila Isabel               ,2,RESIDENCIAL,CASA,100,191.5,655662.565,655662.565,COMPRA E VENDA,2026,01,2
14712413,022509,RUA FERREIRA PONTES,037,Andaraí                   ,2,RESIDENCIAL,APARTAMENTO,75,94.5,342877.51,416745.01,COMPRA E VENDA,2026,01,2
14712414,066381,RUA BARAO DE MESQUITA,037,Andaraí                   ,3,RESIDENCIAL,APARTAMENTO,100,81,538369.516666,538369.516666,COMPRA E VENDA,2026,01,1
14712415,066456,RUA BARAO DE SAO FRANCISCO,037,Andaraí                   ,7,RESIDENCIAL,APARTAMENTO,100,58,258703.18,258703.18,COMPRA E VENDA,2026,01,3
14712416,067975,RUA CARVALHO ALVIM,037,Andaraí                   ,2,RESIDENCIAL,APARTAMENTO,100,54,288224.995,288224.995,COMPRA E VENDA,2026,01,2
14712417,078758,RUA GASTAO PENALVA,037,Andaraí                   ,3,RESIDENCIAL,CASA,100,82.333333,517082.79,517082.79,COMPRA E VENDA,2026,01,3
14712418,078782,RUA PAULA BRITO,037,Andaraí                   ,4,RESIDENCIAL,APARTAMENTO,100,55.75,234404.105,234404.105,COMPRA E VENDA,2026,01,3
14712419,079624,RUA PONTES CORREA,037,Andaraí                   ,2,RESIDENCIAL,APARTAMENTO,83.335,118,646636.685,763297.52,COMPRA E VENDA,2026,01,2
14712420,083048,RUA URUGUAI,037,Andaraí                   ,2,RESIDENCIAL,APARTAMENTO,100,73.5,463547.695,463547.695,COMPRA E VENDA,2026,01,3
14712421,174607,RUA CARENA,037,Andaraí                   ,2,RESIDENCIAL,APARTAMENTO,100,69,307767.58,307767.58,COMPRA E VENDA,2026,01,2
14712422,012088,RUA ARAXA,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,93.5,482261.585,482261.585,COMPRA E VENDA,2026,01,1
14712423,014514,RUA BOTUCATU,038,Grajaú                    ,3,RESIDENCIAL,APARTAMENTO,100,104.666666,573566.41,573566.41,COMPRA E VENDA,2026,01,3
14712424,030007,AVN ENGEN RICHARD,038,Grajaú                    ,4,RESIDENCIAL,APARTAMENTO,100,95.5,470646.7475,470646.7475,COMPRA E VENDA,2026,01,2
14712425,030387,RUA MAL JOFRE,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,70.5,337071.58,337071.58,COMPRA E VENDA,2026,01,1
14712426,072967,RUA GRAJAU,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,79.5,420713.99,420713.99,COMPRA E VENDA,2026,01,2
14712427,077032,RUA MEARIM,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,62,325500.01,325500.01,COMPRA E VENDA,2026,01,3
14712428,077131,RUA MENDES TAVARES,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,69,346238.53,346238.53,COMPRA E VENDA,2026,01,3
14712429,082941,RUA UBERABA,038,Grajaú                    ,2,RESIDENCIAL,APARTAMENTO,100,75.5,441385.885,441385.885,COMPRA E VENDA,2026,01,3
14712430,083709,RUA N/S DE LOURDES,038,Grajaú                    ,3,RESIDENCIAL,APARTAMENTO,100,46,210034.99,210034.99,COMPRA E VENDA,2026,01,2
14712431,074583,RUA JOAO TORQUATO,040,Bonsucesso                ,2,RESIDENCIAL,APARTAMENTO,100,57,160412.23,160412.23,COMPRA E VENDA,2026,01,3
14712432,082438,AVN TEIXEIRA DE CASTRO,040,Bonsucesso                ,10,RESIDENCIAL,APARTAMENTO,100,54,197369.471,197369.471,COMPRA E VENDA,2026,01,3
14712433,080754,RUA ISMAEL DA ROCHA,041,Ramos                     ,2,RESIDENCIAL,APARTAMENTO,100,40,100461.99,100461.99,COMPRA E VENDA,2026,01,3
14712434,111856,RUA SENAD MOURAO VIEIRA,041,Ramos                     ,3,RESIDENCIAL,CASA,66.666666,73.333333,144813.503333,189755.63,COMPRA E VENDA,2026,01,3
14712435,027235,RUA JOAO REGO,042,Olaria                    ,2,RESIDENCIAL,APARTAMENTO,100,50,150401.92,150401.92,COMPRA E VENDA,2026,01,2
14712436,083006,RUA URANOS,042,Olaria                    ,2,RESIDENCIAL,APARTAMENTO,100,70,225545.85,225545.85,COMPRA E VENDA,2026,01,3
14712437,020701,RUA DIONISIO,043,Penha                     ,2,RESIDENCIAL,CASA,100,109,203477.935,203477.935,COMPRA E VENDA,2026,01,3
14712438,080010,AVN RAINHA ELISABETH,025,Ipanema                   ,6,RESIDENCIAL,APARTAMENTO,91,108.833333,1579188.028333,1692052.78,COMPRA E VENDA,2026,01,1
14712439,080143,RUA REDENTOR,025,Ipanema                   ,3,RESIDENCIAL,APARTAMENTO,100,128.666666,3385767.01,3385767.01,COMPRA E VENDA,2026,01,3
14712440,083360,AVN VIEIRA SOUTO,025,Ipanema                   ,3,RESIDENCIAL,APARTAMENTO,100,260.666666,10814649.993333,10814649.993333,COMPRA E VENDA,2026,01,2
14712441,083683,RUA VISC DE PIRAJA,025,Ipanema                   ,17,RESIDENCIAL,APARTAMENTO,91.178823,86.588235,1719039.537058,1815902.72,COMPRA E VENDA,2026,01,2
14712442,003368,RUA GILBERTO CARDOSO,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,82,1406443.51,1406443.51,COMPRA E VENDA,2026,01,3
14712443,065730,RUA ARISTIDES ESPINOLA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,84,2122934.03,2122934.03,COMPRA E VENDA,2026,01,1
14712444,065888,AVN ATAULFO DE PAIVA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,80.833333,90,1464057.793333,1725701.856666,COMPRA E VENDA,2026,01,2
14712445,066647,AVN BARTOLOMEU MITRE,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,81.333333,1473106.52,1473106.52,COMPRA E VENDA,2026,01,1
14712446,069260,RUA CUPERTINO DURAO,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,75,158.75,2797111.82,3759135.015,COMPRA E VENDA,2026,01,3
14712447,069591,RUA DIAS FERREIRA,026,Leblon                    ,3,RESIDENCIAL,APARTAMENTO,100,68,1440691.643333,1440691.643333,COMPRA E VENDA,2026,01,2
14712448,072678,RUA GAL URQUIZA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,75,111.5,1986732.875,2742732.885,COMPRA E VENDA,2026,01,1
14712449,073627,RUA HUMBERTO DE CAMPOS,026,Leblon                    ,16,RESIDENCIAL,APARTAMENTO,94.6875,75.25,1578756.913125,1656973.385625,COMPRA E VENDA,2026,01,3
14712450,073775,RUA IGARAPAVA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,113.5,1941694.495,1941694.495,COMPRA E VENDA,2026,01,3
14712451,078766,RUA CONDE BERNADOTTE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,97.5,2000883.405,2000883.405,COMPRA E VENDA,2026,01,1
14712452,079368,RUA ADALBERTO FERREIRA,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,75,55,1252946.31,1847394.61,COMPRA E VENDA,2026,01,2
14712453,080689,RUA SAMBAIBA,026,Leblon                    ,7,RESIDENCIAL,APARTAMENTO,100,167.285714,3383022.844285,3383022.844285,COMPRA E VENDA,2026,01,3
14712454,083568,AVN VISC DE ALBUQUERQUE,026,Leblon                    ,4,RESIDENCIAL,APARTAMENTO,87.5,122,2421722.4625,3024302.465,COMPRA E VENDA,2026,01,2
14712455,086900,RUA CAP CESAR DE ANDRADE,026,Leblon                    ,2,RESIDENCIAL,APARTAMENTO,100,106,1693349.98,1693349.98,COMPRA E VENDA,2026,01,3
14712456,064634,RUA ALMTE GUILLOBEL,027,Lagoa                     ,2,RESIDENCIAL,APARTAMENTO,57.5,245.5,1345333.905,4376980.2,COMPRA E VENDA,2026,01,2
14712457,069310,RUA CUSTODIO SERRAO,027,Lagoa                     ,4,RESIDENCIAL,APARTAMENTO,100,114.5,2217012.6425,2217012.6425,COMPRA E VENDA,2026,01,3
14712458,070854,AVN EPITACIO PESSOA,027,Lagoa                     ,9,RESIDENCIAL,APARTAMENTO,100,139.111111,3569921.666666,3569921.666666,COMPRA E VENDA,2026,01,1
14712459,075416,AVN LINEU DE PAULA MACHADO,027,Lagoa                     ,2,RESIDENCIAL,APARTAMENTO,100,139.5,1941144.19,1941144.19,COMPRA E VENDA,2026,01,2
14712460,076844,RUA GAL TASSO FRAGOSO,027,Lagoa                     ,2,RESIDENCIAL,APARTAMENTO,100,113,1625461.43,1625461.43,COMPRA E VENDA,2026,01,3
14712461,079780,RUA PROF ABELARDO LOBO,027,Lagoa                     ,2,RESIDENCIAL,APARTAMENTO,100,123,1560693.73,1560693.73,COMPRA E VENDA,2026,01,3
14712462,107276,AVN BORGES DE MEDEIROS,027,Lagoa                     ,2,RESIDENCIAL,APARTAMENTO,100,150,3074400.005,3074400.005,COMPRA E VENDA,2026,01,3
14712463,074179,RUA JARDIM BOTANICO,028,Jardim Botânico           ,5,RESIDENCIAL,APARTAMENTO,100,77.6,1060128.364,1060128.364,COMPRA E VENDA,2026,01,3
14712464,075481,RUA LOPES QUINTAS,028,Jardim Botânico           ,3,RESIDENCIAL,APARTAMENTO,100,84,1145247.07,1145247.07,COMPRA E VENDA,2026,01,2
14712465,078386,RUA PACHECO LEAO,028,Jardim Botânico           ,2,RESIDENCIAL,CASA,100,174.5,1523695.225,1523695.225,COMPRA E VENDA,2026,01,1
14712466,042606,AVN VICENTE DE CARVALHO,044,Penha Circular            ,2,RESIDENCIAL,APARTAMENTO,75,60.5,128807.81,179749.13,COMPRA E VENDA,2026,01,3
14712467,015537,RUA CAMAQUA,045,Brás de Pina,2,RESIDENCIAL,APARTAMENTO,100,36,94458.81,94458.81,COMPRA E VENDA,2026,01,3
14712468,024182,RUA GUAPORE,045,Brás de Pina,9,RESIDENCIAL,APARTAMENTO,100,36,114676.72,114676.72,COMPRA E VENDA,2026,01,3
14712469,131375,RUA MINIST RIBEIRO DA COSTA,046,Cordovil,2,RESIDENCIAL,APARTAMENTO,100,48,102378.3,102378.3,COMPRA E VENDA,2026,01,3
14712470,031401,AVN MERITI,047,Parada de Lucas,4,RESIDENCIAL,APARTAMENTO,100,44,179432.66,179432.66,COMPRA E VENDA,2026,01,3
14712471,033803,RUA PARIMA,047,Parada de Lucas,2,RESIDENCIAL,APARTAMENTO,100,56.5,103390.01,103390.01,COMPRA E VENDA,2026,01,1
14712472,103002,RUA ROBERT SCHUMANN,049,Jardim América            ,3,RESIDENCIAL,CASA,100,61,120056.643333,120056.643333,COMPRA E VENDA,2026,01,3
14712473,084731,RUA UBIRATA,050,Higienópolis              ,2,RESIDENCIAL,APARTAMENTO,100,65.5,240994.525,240994.525,COMPRA E VENDA,2026,01,3
14712474,069724,RUA DOIS DE MAIO,051,Jacaré                    ,4,RESIDENCIAL,APARTAMENTO,100,44,171672.6475,171672.6475,COMPRA E VENDA,2026,01,3
14712475,063933,AVN DOM HELDER CAMARA,053,Del Castilho              ,5,RESIDENCIAL,APARTAMENTO,90,54.8,290788.83,329285.526,COMPRA E VENDA,2026,01,3
14712476,084558,RUA TURIUVA,053,Del Castilho              ,2,RESIDENCIAL,APARTAMENTO,100,80,266421.21,266421.21,COMPRA E VENDA,2026,01,3
14712477,107904,RUA DEGAS,053,Del Castilho              ,4,RESIDENCIAL,APARTAMENTO,100,54.5,327001.62,327001.62,COMPRA E VENDA,2026,01,1
14712478,074930,RUA JOSE DOS REIS,054,Inhaúma                   ,9,RESIDENCIAL,APARTAMENTO,85.186666,53.555555,154691.316666,179517.663333,COMPRA E VENDA,2026,01,3
14712479,076869,RUA MATEUS SILVA,054,Inhaúma                   ,2,RESIDENCIAL,APARTAMENTO,100,48,108814.33,108814.33,COMPRA E VENDA,2026,01,3
14712480,042416,ETR ADHEMAR BEBIANO,055,Engenho da Rainha         ,3,RESIDENCIAL,APARTAMENTO,83.333333,64,141382.396666,164536.68,COMPRA E VENDA,2026,01,2
14712481,048108,RUA CHERENTE,055,Engenho da Rainha         ,2,RESIDENCIAL,CASA,50,38,34784.305,69568.61,COMPRA E VENDA,2026,01,3
14712482,059899,RUA SERGIO SILVA,055,Engenho da Rainha         ,3,RESIDENCIAL,APARTAMENTO,100,41.666666,135834.26,135834.26,COMPRA E VENDA,2026,01,3
14712483,068189,AVN MAL RONDON,057,São Francisco Xavier      ,2,RESIDENCIAL,APARTAMENTO,100,50.5,230251.72,230251.72,COMPRA E VENDA,2026,01,2
14712484,075382,RUA LICINIO CARDOSO,057,São Francisco Xavier      ,4,RESIDENCIAL,APARTAMENTO,100,40.5,192091.495,192091.495,COMPRA E VENDA,2026,01,2
14712485,072488,RUA GAL BELFORD,058,Rocha                     ,3,RESIDENCIAL,APARTAMENTO,100,49,210226.02,210226.02,COMPRA E VENDA,2026,01,3
14712486,074864,RUA JOSE FELIX,059,Riachuelo                 ,2,RESIDENCIAL,CASA,100,109,229619.955,229619.955,COMPRA E VENDA,2026,01,3
14712487,078469,RUA PAIM PAMPLONA,060,Sampaio                   ,2,RESIDENCIAL,APARTAMENTO,100,77,172895.82,172895.82,COMPRA E VENDA,2026,01,3
14712488,083477,RUA VINTE E QUATRO DE MAIO,060,Sampaio                   ,2,RESIDENCIAL,CASA,100,68,156509.585,156509.585,COMPRA E VENDA,2026,01,1
14712489,012062,RUA ARAUJO LEITAO,061,Engenho Novo              ,3,RESIDENCIAL,APARTAMENTO,100,67,251512.536666,251512.536666,COMPRA E VENDA,2026,01,1
14712490,068171,RUA CAIAPO,061,Engenho Novo              ,2,RESIDENCIAL,APARTAMENTO,100,74.5,256763.755,256763.755,COMPRA E VENDA,2026,01,2
14712491,083477,RUA VINTE E QUATRO DE MAIO,061,Engenho Novo              ,2,RESIDENCIAL,CASA,100,64,251112.93,251112.93,COMPRA E VENDA,2026,01,3
14712492,011866,RUA AQUIDABA,062,Lins de Vasconcelos       ,2,RESIDENCIAL,APARTAMENTO,100,77,237992.71,237992.71,COMPRA E VENDA,2026,01,2
14712493,017939,RUA CONSEL FERRAZ,062,Lins de Vasconcelos       ,2,RESIDENCIAL,APARTAMENTO,100,71.5,234994.495,234994.495,COMPRA E VENDA,2026,01,1
14712494,034215,RUA PEDRO DE CARVALHO,063,Méier                     ,4,RESIDENCIAL,APARTAMENTO,100,76.75,352328.0375,352328.0375,COMPRA E VENDA,2026,01,2
14712495,084103,RUA ITAIPAVA,028,Jardim Botânico           ,2,RESIDENCIAL,APARTAMENTO,100,219,2960059.995,2960059.995,COMPRA E VENDA,2026,01,3
14712496,009290,RUA EMBAIX CARLOS TAYLOR,029,Gávea                     ,2,RESIDENCIAL,APARTAMENTO,100,92,1429755.64,1429755.64,COMPRA E VENDA,2026,01,3
14712497,072447,ETR DA GAVEA,031,São Conrado               ,3,RESIDENCIAL,APARTAMENTO,75,200,1551824.99,2298999.99,COMPRA E VENDA,2026,01,1
14712498,144998,RUA GAL OLYMPIO MOURAO FILHO,031,São Conrado               ,2,RESIDENCIAL,APARTAMENTO,100,114,880308.01,880308.01,COMPRA E VENDA,2026,01,3
14712499,151746,RUA POVINA CAVALCANTI,031,São Conrado               ,3,RESIDENCIAL,APARTAMENTO,100,151.333333,1993918.673333,1993918.673333,COMPRA E VENDA,2026,01,3
14712500,061416,RUA LOPES DE SOUZA,032,Praça da Bandeira         ,2,RESIDENCIAL,CASA,100,47,147644.41,147644.41,COMPRA E VENDA,2026,01,3
14712501,061556,RUA MARIZ E BARROS,032,Praça da Bandeira         ,2,RESIDENCIAL,APARTAMENTO,100,65.5,353711.255,353711.255,COMPRA E VENDA,2026,01,2
14712502,066324,RUA BARAO DE IGUATEMI,032,Praça da Bandeira         ,3,RESIDENCIAL,APARTAMENTO,100,46.333333,203527.496666,203527.496666,COMPRA E VENDA,2026,01,3
14712503,076984,RUA DO MATOSO,032,Praça da Bandeira         ,6,RESIDENCIAL,APARTAMENTO,100,32.333333,155684.991666,155684.991666,COMPRA E VENDA,2026,01,3
14712504,061556,RUA MARIZ E BARROS,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,62.5,57.75,222656.2475,336562.4675,COMPRA E VENDA,2026,01,3
14712505,064287,RUA AGUIAR,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,66.5,505517.205,505517.205,COMPRA E VENDA,2026,01,1
14712506,065094,RUA ANDRADE NEVES,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,117.666666,837882.506666,837882.506666,COMPRA E VENDA,2026,01,3
14712507,065177,RUA ANGELO AGOSTINI,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,113.5,955664.325,955664.325,COMPRA E VENDA,2026,01,1
14712508,065334,RUA ANTONIO BASILIO,033,Tijuca                    ,10,RESIDENCIAL,APARTAMENTO,100,103.3,757104.914,757104.914,COMPRA E VENDA,2026,01,3
14712509,065656,RUA DOS ARAUJOS,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,78.333333,377328.61,377328.61,COMPRA E VENDA,2026,01,1
14712510,066357,RUA BARAO DE ITAPAGIPE,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,100,70.25,335597.86,335597.86,COMPRA E VENDA,2026,01,3
14712511,066381,RUA BARAO DE MESQUITA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,74.5,518450.62,518450.62,COMPRA E VENDA,2026,01,1
14712512,067017,RUA BOM PASTOR,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,79.165,148.25,769753.2875,922428.015,COMPRA E VENDA,2026,01,2
14712513,067348,RUA CAMARAGIBE,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,24,131669.995,131669.995,COMPRA E VENDA,2026,01,3
14712514,067413,RUA CAMPOS SALES,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,74.333333,446774.993333,446774.993333,COMPRA E VENDA,2026,01,1
14712515,067975,RUA CARVALHO ALVIM,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,79,659898.765,659898.765,COMPRA E VENDA,2026,01,2
14712516,068627,RUA CONDE DE BONFIM,033,Tijuca                    ,13,RESIDENCIAL,APARTAMENTO,100,80,426950.508461,426950.508461,COMPRA E VENDA,2026,01,2
14712517,068817,RUA CONSEL ZENHA,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,75,435907.503333,435907.503333,COMPRA E VENDA,2026,01,3
14712518,069419,RUA DELGADO DE CARVALHO,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,89,528746.285,528746.285,COMPRA E VENDA,2026,01,1
14712519,069492,RUA HENRI FORD,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,52,341249.99,341249.99,COMPRA E VENDA,2026,01,3
14712520,069567,RUA DEZOITO DE OUTUBRO,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,81.666666,540146.233333,540146.233333,COMPRA E VENDA,2026,01,3
14712521,072421,RUA GARIBALDI,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,100,73.25,480886.5025,480886.5025,COMPRA E VENDA,2026,01,3
14712522,072991,RUA GAL ESPIRITO SANTO CARDOSO,033,Tijuca                    ,6,RESIDENCIAL,APARTAMENTO,100,91.5,662911.743333,662911.743333,COMPRA E VENDA,2026,01,3
14712523,073932,RUA ITACURUCA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,122.5,781462.51,781462.51,COMPRA E VENDA,2026,01,1
14712524,074872,RUA JOSE HIGINO,033,Tijuca                    ,5,RESIDENCIAL,APARTAMENTO,100,91.6,624519.234,624519.234,COMPRA E VENDA,2026,01,1
14712525,076174,AVN MARACANA,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,72,396900,396900,COMPRA E VENDA,2026,01,2
14712526,079822,RUA PROF GABIZO,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,75,77.5,517151.265,613305.02,COMPRA E VENDA,2026,01,1
14712527,081141,RUA SAO FRANCISCO XAVIER,033,Tijuca                    ,4,RESIDENCIAL,APARTAMENTO,100,78.75,450354.98,450354.98,COMPRA E VENDA,2026,01,1
14712528,083048,RUA URUGUAI,033,Tijuca                    ,3,RESIDENCIAL,APARTAMENTO,100,91.333333,556901.096666,556901.096666,COMPRA E VENDA,2026,01,2
14712529,083576,RUA VISC DE CABO FRIO,033,Tijuca                    ,2,RESIDENCIAL,APARTAMENTO,100,123,994266,994266,COMPRA E VENDA,2026,01,2
